"","latitud","longitud","taxon.name"
"488",41.356115,2.152095,"Mesembryanthemum cordifolium"
"489",41.3564116667,2.15208,"Mesembryanthemum cordifolium"
"492",41.3556616667,2.1522216667,"Mesembryanthemum cordifolium"
"493",41.35573,2.15222,"Mesembryanthemum cordifolium"
"494",41.35483,2.15235,"Mesembryanthemum cordifolium"
"495",41.35527,2.1523333333,"Mesembryanthemum cordifolium"
"497",41.3558516667,2.1523816667,"Mesembryanthemum cordifolium"
"498",41.3570933333,2.15251,"Mesembryanthemum cordifolium"
"499",41.35712,2.15258,"Mesembryanthemum cordifolium"
"501",41.3571483333,2.1526616667,"Mesembryanthemum cordifolium"
"504",41.3555066667,2.1530316667,"Mesembryanthemum cordifolium"
"506",41.356395,2.1530783333,"Mesembryanthemum cordifolium"
"508",41.356345,2.153105,"Mesembryanthemum cordifolium"
"509",41.3563133333,2.1531366667,"Mesembryanthemum cordifolium"
"510",41.3773578,2.1520442,"Mesembryanthemum cordifolium"
"511",41.3775166667,2.15207,"Mesembryanthemum cordifolium"
"513",41.3569166667,2.15318,"Mesembryanthemum cordifolium"
"514",41.355575,2.1532566667,"Mesembryanthemum cordifolium"
"516",41.3563366667,2.153265,"Mesembryanthemum cordifolium"
"517",41.3563283333,2.1532816667,"Mesembryanthemum cordifolium"
"518",41.35537,2.1533983333,"Mesembryanthemum cordifolium"
"521",41.3552033333,2.153495,"Mesembryanthemum cordifolium"
"522",41.3551566667,2.1535033333,"Mesembryanthemum cordifolium"
"523",41.3556566667,2.1535,"Mesembryanthemum cordifolium"
"524",41.3551433333,2.15356,"Mesembryanthemum cordifolium"
"527",41.3575266667,2.1534683333,"Mesembryanthemum cordifolium"
"528",41.3554366667,2.1535916667,"Mesembryanthemum cordifolium"
"529",41.3551366667,2.15363,"Mesembryanthemum cordifolium"
"531",41.3555133333,2.153635,"Mesembryanthemum cordifolium"
"533",41.355625,2.153685,"Mesembryanthemum cordifolium"
"534",41.35554,2.1537133333,"Mesembryanthemum cordifolium"
"535",41.3556033333,2.1537433333,"Mesembryanthemum cordifolium"
"536",41.355765,2.1537533333,"Mesembryanthemum cordifolium"
"537",41.3557866667,2.15376,"Mesembryanthemum cordifolium"
"538",41.3557566667,2.1537666667,"Mesembryanthemum cordifolium"
"539",41.35579,2.1538166667,"Mesembryanthemum cordifolium"
"540",41.3558266667,2.1538333333,"Mesembryanthemum cordifolium"
"541",41.3556033333,2.153905,"Mesembryanthemum cordifolium"
"542",41.4398466667,2.1496528333,"Mesembryanthemum cordifolium"
"543",41.3556316667,2.1540716667,"Mesembryanthemum cordifolium"
"545",41.3555566667,2.1542416667,"Mesembryanthemum cordifolium"
"546",41.3555733333,2.1543,"Mesembryanthemum cordifolium"
"549",41.35578,2.1544783333,"Mesembryanthemum cordifolium"
"551",41.356795,2.1544483333,"Mesembryanthemum cordifolium"
"552",41.3567133333,2.1544683333,"Mesembryanthemum cordifolium"
"554",41.3567983333,2.1544766667,"Mesembryanthemum cordifolium"
"555",41.3566933333,2.1544966667,"Mesembryanthemum cordifolium"
"556",41.3565116667,2.154515,"Mesembryanthemum cordifolium"
"557",41.3576966667,2.1545483333,"Mesembryanthemum cordifolium"
"558",41.3568866667,2.1546183333,"Mesembryanthemum cordifolium"
"559",41.356,2.1546766667,"Mesembryanthemum cordifolium"
"560",41.356685,2.1546616667,"Mesembryanthemum cordifolium"
"562",41.3566183333,2.1546766667,"Mesembryanthemum cordifolium"
"564",41.3566116667,2.1546933333,"Mesembryanthemum cordifolium"
"566",41.3564916667,2.1547583333,"Mesembryanthemum cordifolium"
"568",41.35667,2.1548,"Mesembryanthemum cordifolium"
"572",41.357755,2.1547833333,"Mesembryanthemum cordifolium"
"577",41.3576966667,2.154855,"Mesembryanthemum cordifolium"
"580",41.3566,2.154935,"Mesembryanthemum cordifolium"
"583",41.356625,2.1549783333,"Mesembryanthemum cordifolium"
"586",41.355865,2.15508,"Mesembryanthemum cordifolium"
"587",41.3564366667,2.1550583333,"Mesembryanthemum cordifolium"
"588",41.3566583333,2.15505,"Mesembryanthemum cordifolium"
"594",41.3568066667,2.15514,"Mesembryanthemum cordifolium"
"596",41.3580816667,2.1550833333,"Mesembryanthemum cordifolium"
"597",41.3566583333,2.15516,"Mesembryanthemum cordifolium"
"601",41.3568583333,2.1551866667,"Mesembryanthemum cordifolium"
"602",41.3566366667,2.1552066667,"Mesembryanthemum cordifolium"
"603",41.35676,2.1552466667,"Mesembryanthemum cordifolium"
"604",41.3566916667,2.1552983333,"Mesembryanthemum cordifolium"
"607",41.3567483333,2.1553316667,"Mesembryanthemum cordifolium"
"608",41.3567416667,2.1553333333,"Mesembryanthemum cordifolium"
"610",41.3567833333,2.15537,"Mesembryanthemum cordifolium"
"611",41.356895,2.1553866667,"Mesembryanthemum cordifolium"
"612",41.3568733333,2.15539,"Mesembryanthemum cordifolium"
"613",41.35848,2.1553366667,"Mesembryanthemum cordifolium"
"615",41.35691,2.1554616667,"Mesembryanthemum cordifolium"
"616",41.3591483333,2.1553466667,"Mesembryanthemum cordifolium"
"618",41.3568816667,2.1555866667,"Mesembryanthemum cordifolium"
"619",41.37922,2.1544233333,"Mesembryanthemum cordifolium"
"620",41.3569666667,2.155665,"Mesembryanthemum cordifolium"
"621",41.35704,2.15567,"Mesembryanthemum cordifolium"
"622",41.35851,2.1556283333,"Mesembryanthemum cordifolium"
"623",41.356965,2.1557216667,"Mesembryanthemum cordifolium"
"628",41.356375,2.1559533333,"Mesembryanthemum cordifolium"
"629",41.356405,2.15597,"Mesembryanthemum cordifolium"
"630",41.356365,2.1559883333,"Mesembryanthemum cordifolium"
"631",41.356415,2.1560566667,"Mesembryanthemum cordifolium"
"632",41.357885,2.15599,"Mesembryanthemum cordifolium"
"633",41.3572616667,2.1560233333,"Mesembryanthemum cordifolium"
"635",41.35722,2.1560316667,"Mesembryanthemum cordifolium"
"636",41.357905,2.156025,"Mesembryanthemum cordifolium"
"638",41.3569966667,2.1561216667,"Mesembryanthemum cordifolium"
"640",41.357515,2.1561216667,"Mesembryanthemum cordifolium"
"642",41.35642,2.1562183333,"Mesembryanthemum cordifolium"
"644",41.357565,2.156165,"Mesembryanthemum cordifolium"
"646",41.357935,2.1561783333,"Mesembryanthemum cordifolium"
"648",41.3566766667,2.15629,"Mesembryanthemum cordifolium"
"649",41.3563833333,2.1563383333,"Mesembryanthemum cordifolium"
"650",41.35634,2.156355,"Mesembryanthemum cordifolium"
"651",41.3574333333,2.1563633333,"Mesembryanthemum cordifolium"
"652",41.35661,2.1564133333,"Mesembryanthemum cordifolium"
"655",41.3578716667,2.156445,"Mesembryanthemum cordifolium"
"656",41.3563416667,2.1565383333,"Mesembryanthemum cordifolium"
"657",41.35766,2.1564716667,"Mesembryanthemum cordifolium"
"661",41.357585,2.1566216667,"Mesembryanthemum cordifolium"
"665",41.3588966667,2.157305,"Mesembryanthemum cordifolium"
"666",41.35719,2.1574166667,"Mesembryanthemum cordifolium"
"667",41.3566683333,2.1574483333,"Mesembryanthemum cordifolium"
"669",41.359015,2.157435,"Mesembryanthemum cordifolium"
"670",41.3573266667,2.157525,"Mesembryanthemum cordifolium"
"675",41.3589983333,2.1576916667,"Mesembryanthemum cordifolium"
"676",41.358505,2.157745,"Mesembryanthemum cordifolium"
"677",41.3575966667,2.1578366667,"Mesembryanthemum cordifolium"
"678",41.3573383333,2.1578733333,"Mesembryanthemum cordifolium"
"680",41.358125,2.15789,"Mesembryanthemum cordifolium"
"681",41.3572966667,2.1579483333,"Mesembryanthemum cordifolium"
"682",41.356965,2.1580066667,"Mesembryanthemum cordifolium"
"683",41.35697,2.1580183333,"Mesembryanthemum cordifolium"
"684",41.3572316667,2.1580383333,"Mesembryanthemum cordifolium"
"685",41.3571583333,2.1580883333,"Mesembryanthemum cordifolium"
"686",41.35718,2.1580916667,"Mesembryanthemum cordifolium"
"687",41.3572016667,2.1581,"Mesembryanthemum cordifolium"
"688",41.35694,2.15815,"Mesembryanthemum cordifolium"
"689",41.3570783333,2.158205,"Mesembryanthemum cordifolium"
"692",41.3569866667,2.158325,"Mesembryanthemum cordifolium"
"693",41.3810518,2.1570989,"Mesembryanthemum cordifolium"
"696",41.356405,2.1585983333,"Mesembryanthemum cordifolium"
"697",41.3564283333,2.158625,"Mesembryanthemum cordifolium"
"700",41.3584916667,2.1587233333,"Mesembryanthemum cordifolium"
"705",41.4406816667,2.155455,"Mesembryanthemum cordifolium"
"709",41.4406483333,2.1558416667,"Mesembryanthemum cordifolium"
"710",41.440585,2.155975,"Mesembryanthemum cordifolium"
"721",41.4183166667,2.1594,"Mesembryanthemum cordifolium"
"763",41.4187513152,2.1633892962,"Mesembryanthemum cordifolium"
"766",41.41865958,2.1634785086,"Mesembryanthemum cordifolium"
"790",41.387965,2.1669033333,"Mesembryanthemum cordifolium"
"827",41.391485,2.1712833333,"Mesembryanthemum cordifolium"
"853",41.3943783333,2.1740183333,"Mesembryanthemum cordifolium"
"854",41.394375,2.1740966667,"Mesembryanthemum cordifolium"
"894",41.3957866667,2.1779833333,"Mesembryanthemum cordifolium"
"906",41.3922233333,2.1792866667,"Mesembryanthemum cordifolium"
"913",41.4366666667,2.1771716667,"Mesembryanthemum cordifolium"
"921",41.3979908,2.1796794,"Mesembryanthemum cordifolium"
"925",41.40994667,2.17932833,"Mesembryanthemum cordifolium"
"931",41.437005,2.1782933333,"Mesembryanthemum cordifolium"
"951",41.3915633333,2.1816583333,"Mesembryanthemum cordifolium"
"952",41.4357783333,2.1793766667,"Mesembryanthemum cordifolium"
"953",41.43599,2.1793883333,"Mesembryanthemum cordifolium"
"954",41.4369833333,2.179445,"Mesembryanthemum cordifolium"
"961",41.4363066667,2.1796466667,"Mesembryanthemum cordifolium"
"966",41.4377533333,2.1799466667,"Mesembryanthemum cordifolium"
"967",41.4369166667,2.1800083333,"Mesembryanthemum cordifolium"
"970",41.40032,2.1822333333,"Mesembryanthemum cordifolium"
"972",41.40006,2.1826433333,"Mesembryanthemum cordifolium"
"973",41.4021466667,2.1826383333,"Mesembryanthemum cordifolium"
"980",41.3915604,2.1847969,"Mesembryanthemum cordifolium"
"981",41.4018616667,2.1845433333,"Mesembryanthemum cordifolium"
"982",41.4150783333,2.1841133333,"Mesembryanthemum cordifolium"
"983",41.40208,2.1848,"Mesembryanthemum cordifolium"
"1005",41.407435,2.193,"Mesembryanthemum cordifolium"
"1010",41.4075583333,2.1930733333,"Mesembryanthemum cordifolium"
"1011",41.4075816667,2.193105,"Mesembryanthemum cordifolium"
"1039",41.404205,2.19486,"Mesembryanthemum cordifolium"
"1040",41.4041866667,2.1948833333,"Mesembryanthemum cordifolium"
"1041",41.4041966667,2.194895,"Mesembryanthemum cordifolium"
"1044",41.4041366667,2.19499,"Mesembryanthemum cordifolium"
"1048",41.4042466667,2.1951116667,"Mesembryanthemum cordifolium"
"1054",41.3999433333,2.195665,"Mesembryanthemum cordifolium"
"1056",41.4018733333,2.19558,"Mesembryanthemum cordifolium"
"1058",41.4018516667,2.1956433333,"Mesembryanthemum cordifolium"
"1060",41.4001061,2.1957803,"Mesembryanthemum cordifolium"
"1063",41.4002283333,2.1959283333,"Mesembryanthemum cordifolium"
"1080",41.4001083333,2.1963216667,"Mesembryanthemum cordifolium"
"1092",41.4222,2.1959366667,"Mesembryanthemum cordifolium"
"1094",41.4023183333,2.1972083333,"Mesembryanthemum cordifolium"
"1096",41.4022966667,2.1972416667,"Mesembryanthemum cordifolium"
"1097",41.4023316667,2.197265,"Mesembryanthemum cordifolium"
"1100",41.3939087712,2.197834005,"Mesembryanthemum cordifolium"
"1103",41.40248,2.1975533333,"Mesembryanthemum cordifolium"
"1107",41.4041266667,2.1981533333,"Mesembryanthemum cordifolium"
"1137",41.3956266667,2.2019966667,"Mesembryanthemum cordifolium"
"1139",41.3958616667,2.20199,"Mesembryanthemum cordifolium"
"1149",41.3955433333,2.202045,"Mesembryanthemum cordifolium"
"1172",41.39536,2.2023066667,"Mesembryanthemum cordifolium"
"1173",41.3952616667,2.2023133333,"Mesembryanthemum cordifolium"
"1175",41.395665,2.2023316667,"Mesembryanthemum cordifolium"
"1183",41.3952283333,2.2024633333,"Mesembryanthemum cordifolium"
"1193",41.3953316667,2.2025216667,"Mesembryanthemum cordifolium"
"1199",41.395745,2.20255,"Mesembryanthemum cordifolium"
"1205",41.3954566667,2.2026183333,"Mesembryanthemum cordifolium"
"1208",41.395515,2.2026266667,"Mesembryanthemum cordifolium"
"1213",41.3956,2.2026816667,"Mesembryanthemum cordifolium"
"1216",41.3955733333,2.2027066667,"Mesembryanthemum cordifolium"
"1220",41.39564,2.20277,"Mesembryanthemum cordifolium"
"1221",41.3957566667,2.2027683333,"Mesembryanthemum cordifolium"
"1222",41.39566,2.2027983333,"Mesembryanthemum cordifolium"
"1225",41.3953316667,2.2028483333,"Mesembryanthemum cordifolium"
"1230",41.3957383333,2.2029133333,"Mesembryanthemum cordifolium"
"1238",41.3957533333,2.2029883333,"Mesembryanthemum cordifolium"
"1245",41.3958566667,2.20308,"Mesembryanthemum cordifolium"
"1246",41.39614,2.203065,"Mesembryanthemum cordifolium"
"1248",41.3961933333,2.20308,"Mesembryanthemum cordifolium"
"1254",41.3958416667,2.2032083333,"Mesembryanthemum cordifolium"
"1256",41.39579,2.2034316667,"Mesembryanthemum cordifolium"
"1261",41.3958716667,2.203905,"Mesembryanthemum cordifolium"
"1262",41.3958966667,2.203945,"Mesembryanthemum cordifolium"
"1265",41.39618,2.2039883333,"Mesembryanthemum cordifolium"
"1266",41.3956527,2.2041469,"Mesembryanthemum cordifolium"
"1269",41.3962433333,2.204325,"Mesembryanthemum cordifolium"
"1270",41.3958966667,2.204345,"Mesembryanthemum cordifolium"
"1271",41.3963066667,2.2043266667,"Mesembryanthemum cordifolium"
"1277",41.3965783333,2.20459,"Mesembryanthemum cordifolium"
"1280",41.3965,2.2046633333,"Mesembryanthemum cordifolium"
"1281",41.39629,2.2047016667,"Mesembryanthemum cordifolium"
"1282",41.3964033333,2.2047233333,"Mesembryanthemum cordifolium"
"1284",41.39641,2.2047733333,"Mesembryanthemum cordifolium"
"1286",41.39641,2.20491,"Mesembryanthemum cordifolium"
"1294",41.3971466667,2.2053833333,"Mesembryanthemum cordifolium"
"12",41.3656128664,2.102798894,"Mirabilis jalapa"
"44",41.3744426262,2.1080999449,"Mirabilis jalapa"
"83",41.3752266667,2.112415,"Mirabilis jalapa"
"149",41.3684662581,2.1175543964,"Mirabilis jalapa"
"165",41.389415,2.1200683333,"Mirabilis jalapa"
"170",41.389905,2.120245,"Mirabilis jalapa"
"173",41.3899616667,2.1204733333,"Mirabilis jalapa"
"176",41.3900733333,2.1207916667,"Mirabilis jalapa"
"180",41.3906283333,2.1221066667,"Mirabilis jalapa"
"182",41.3906566667,2.1222666667,"Mirabilis jalapa"
"219",41.379825,2.1260466667,"Mirabilis jalapa"
"224",41.37994,2.1267716667,"Mirabilis jalapa"
"242",41.3893605,2.1287309,"Mirabilis jalapa"
"246",41.3886266667,2.1291166667,"Mirabilis jalapa"
"268",41.3744533333,2.1319833333,"Mirabilis jalapa"
"285",41.3903666667,2.133655,"Mirabilis jalapa"
"286",41.390565,2.1337983333,"Mirabilis jalapa"
"288",41.39065,2.1338966667,"Mirabilis jalapa"
"289",41.3906083333,2.1339016667,"Mirabilis jalapa"
"292",41.3902683333,2.1340883333,"Mirabilis jalapa"
"293",41.3904466667,2.1341,"Mirabilis jalapa"
"294",41.39011,2.134145,"Mirabilis jalapa"
"297",41.36808,2.1353221667,"Mirabilis jalapa"
"300",41.3901883333,2.13427,"Mirabilis jalapa"
"357",41.3913483333,2.1398333333,"Mirabilis jalapa"
"358",41.3910733333,2.139875,"Mirabilis jalapa"
"359",41.391365,2.140035,"Mirabilis jalapa"
"360",41.391265,2.1400783333,"Mirabilis jalapa"
"370",41.391435,2.1416133333,"Mirabilis jalapa"
"376",41.3919116667,2.141925,"Mirabilis jalapa"
"378",41.3918166667,2.1419816667,"Mirabilis jalapa"
"379",41.39183,2.1420066667,"Mirabilis jalapa"
"380",41.3917916667,2.142015,"Mirabilis jalapa"
"381",41.3914233333,2.142055,"Mirabilis jalapa"
"382",41.3917966667,2.142045,"Mirabilis jalapa"
"383",41.39196,2.1420383333,"Mirabilis jalapa"
"384",41.3918633333,2.14207,"Mirabilis jalapa"
"387",41.3916033333,2.1421166667,"Mirabilis jalapa"
"388",41.39172,2.1421183333,"Mirabilis jalapa"
"389",41.3916183333,2.14214,"Mirabilis jalapa"
"390",41.3919033333,2.1421683333,"Mirabilis jalapa"
"391",41.3919266667,2.1421733333,"Mirabilis jalapa"
"392",41.39191,2.1421766667,"Mirabilis jalapa"
"393",41.3918516667,2.1421933333,"Mirabilis jalapa"
"394",41.3918816667,2.142215,"Mirabilis jalapa"
"396",41.3917116667,2.1422466667,"Mirabilis jalapa"
"397",41.39175,2.1422466667,"Mirabilis jalapa"
"399",41.3915116667,2.1423066667,"Mirabilis jalapa"
"401",41.3919616667,2.1422916667,"Mirabilis jalapa"
"404",41.3918533333,2.1423133333,"Mirabilis jalapa"
"405",41.3919333333,2.14231,"Mirabilis jalapa"
"406",41.3916233333,2.1423266667,"Mirabilis jalapa"
"407",41.3917733333,2.1423466667,"Mirabilis jalapa"
"408",41.3918483333,2.142345,"Mirabilis jalapa"
"410",41.3918216667,2.1424083333,"Mirabilis jalapa"
"411",41.3916866667,2.142435,"Mirabilis jalapa"
"413",41.39167,2.1424716667,"Mirabilis jalapa"
"414",41.391915,2.1425166667,"Mirabilis jalapa"
"415",41.3917416667,2.142535,"Mirabilis jalapa"
"416",41.391905,2.1425533333,"Mirabilis jalapa"
"417",41.3917466667,2.1426183333,"Mirabilis jalapa"
"418",41.3918283333,2.142625,"Mirabilis jalapa"
"419",41.39155,2.1426483333,"Mirabilis jalapa"
"502",41.4116020203,2.1499812603,"Mirabilis jalapa"
"575",41.41939196,2.15163035,"Mirabilis jalapa"
"576",41.4194283,2.15163211,"Mirabilis jalapa"
"578",41.4187933333,2.1516983333,"Mirabilis jalapa"
"590",41.394655,2.153095,"Mirabilis jalapa"
"591",41.4195166667,2.1518221667,"Mirabilis jalapa"
"605",41.3947083333,2.1533266667,"Mirabilis jalapa"
"609",41.41889532,2.15210857,"Mirabilis jalapa"
"659",41.41829202,2.15337866,"Mirabilis jalapa"
"690",41.41578041,2.15519917,"Mirabilis jalapa"
"717",41.44554266,2.15744418,"Mirabilis jalapa"
"739",41.4197456651,2.1622415911,"Mirabilis jalapa"
"780",41.3879766667,2.16607,"Mirabilis jalapa"
"781",41.4321783333,2.1638111667,"Mirabilis jalapa"
"792",41.42125094,2.16541214,"Mirabilis jalapa"
"799",41.4169642505,2.1664413592,"Mirabilis jalapa"
"807",41.4183268311,2.1669053399,"Mirabilis jalapa"
"811",41.4185705518,2.1670937068,"Mirabilis jalapa"
"821",41.4173315,2.1687766,"Mirabilis jalapa"
"833",41.4206966667,2.1704,"Mirabilis jalapa"
"836",41.4430099958,2.169564957,"Mirabilis jalapa"
"920",41.4016316667,2.179345,"Mirabilis jalapa"
"922",41.40191,2.179555,"Mirabilis jalapa"
"923",41.4018083333,2.17963,"Mirabilis jalapa"
"927",41.43657,2.1779933333,"Mirabilis jalapa"
"928",41.43674,2.1779933333,"Mirabilis jalapa"
"929",41.4367383333,2.178,"Mirabilis jalapa"
"930",41.436785,2.1781683333,"Mirabilis jalapa"
"957",41.4368133333,2.1795533333,"Mirabilis jalapa"
"959",41.43665,2.1795766667,"Mirabilis jalapa"
"960",41.4368133333,2.1796033333,"Mirabilis jalapa"
"962",41.4367916667,2.1796783333,"Mirabilis jalapa"
"964",41.4367016667,2.1797266667,"Mirabilis jalapa"
"968",41.4365622,2.1802045,"Mirabilis jalapa"
"1047",41.3997033333,2.1953166667,"Mirabilis jalapa"
"1050",41.4021433333,2.195365,"Mirabilis jalapa"
"1051",41.4021233333,2.19541,"Mirabilis jalapa"
"1052",41.4021183333,2.1954433333,"Mirabilis jalapa"
"1059",41.4019,2.195665,"Mirabilis jalapa"
"1061",41.4018883333,2.1957583333,"Mirabilis jalapa"
"1062",41.401895,2.19578,"Mirabilis jalapa"
"1070",41.3997833333,2.19608,"Mirabilis jalapa"
"1071",41.3998183333,2.1960883333,"Mirabilis jalapa"
"1073",41.3998916667,2.196125,"Mirabilis jalapa"
"1085",41.399555,2.1964933333,"Mirabilis jalapa"
"1089",41.4013083333,2.1969333333,"Mirabilis jalapa"
"1090",41.4018212166,2.1969573386,"Mirabilis jalapa"
"1122",41.3955966667,2.2015583333,"Mirabilis jalapa"
"1123",41.39635,2.2015616667,"Mirabilis jalapa"
"1124",41.3965266667,2.2017116667,"Mirabilis jalapa"
"1125",41.3959333333,2.201765,"Mirabilis jalapa"
"1127",41.3968483,2.2017414,"Mirabilis jalapa"
"1128",41.395485,2.2018233333,"Mirabilis jalapa"
"1130",41.3954083333,2.2019,"Mirabilis jalapa"
"1131",41.3959583333,2.201875,"Mirabilis jalapa"
"1132",41.3954483333,2.20192,"Mirabilis jalapa"
"1133",41.396405,2.20188,"Mirabilis jalapa"
"1135",41.3957883333,2.2019783333,"Mirabilis jalapa"
"1136",41.3964483333,2.2019466667,"Mirabilis jalapa"
"1138",41.3956833333,2.201995,"Mirabilis jalapa"
"1140",41.3955766667,2.20201,"Mirabilis jalapa"
"1141",41.3957183333,2.2020083333,"Mirabilis jalapa"
"1142",41.3953466667,2.20203,"Mirabilis jalapa"
"1143",41.3956733333,2.2020133333,"Mirabilis jalapa"
"1145",41.396175,2.2019916667,"Mirabilis jalapa"
"1146",41.396225,2.2019933333,"Mirabilis jalapa"
"1147",41.396265,2.2019916667,"Mirabilis jalapa"
"1150",41.3955066667,2.2020566667,"Mirabilis jalapa"
"1151",41.39585,2.2020683333,"Mirabilis jalapa"
"1152",41.3961616667,2.202065,"Mirabilis jalapa"
"1153",41.395685,2.2020933333,"Mirabilis jalapa"
"1154",41.3958616667,2.202085,"Mirabilis jalapa"
"1155",41.39609,2.20208,"Mirabilis jalapa"
"1156",41.3957833333,2.2021,"Mirabilis jalapa"
"1157",41.3955183333,2.20212,"Mirabilis jalapa"
"1158",41.396545,2.2020866667,"Mirabilis jalapa"
"1159",41.3965801,2.2020863,"Mirabilis jalapa"
"1160",41.3957733333,2.2021316667,"Mirabilis jalapa"
"1161",41.3954466667,2.2021666667,"Mirabilis jalapa"
"1162",41.3958466667,2.2021466667,"Mirabilis jalapa"
"1163",41.39567,2.2021733333,"Mirabilis jalapa"
"1164",41.39606,2.2021616667,"Mirabilis jalapa"
"1165",41.3966118,2.2021324,"Mirabilis jalapa"
"1166",41.39613,2.2021633333,"Mirabilis jalapa"
"1167",41.3956383333,2.20221,"Mirabilis jalapa"
"1168",41.3964616667,2.20217,"Mirabilis jalapa"
"1169",41.3955616667,2.2022416667,"Mirabilis jalapa"
"1171",41.39534,2.2023066667,"Mirabilis jalapa"
"1176",41.3958083333,2.2023416667,"Mirabilis jalapa"
"1178",41.3955233333,2.2023666667,"Mirabilis jalapa"
"1182",41.39599,2.20241,"Mirabilis jalapa"
"1185",41.3960116667,2.2024383333,"Mirabilis jalapa"
"1186",41.3956233333,2.2024733333,"Mirabilis jalapa"
"1187",41.395635,2.2024816667,"Mirabilis jalapa"
"1188",41.39599,2.2024633333,"Mirabilis jalapa"
