"","taxon.name","cartodb_id","comarca","provincia","nom_comar","sup_comar","geometry"
"2876","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1910502, 41.4409078)
"2877","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.190558, 41.4366916)
"2878","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1894235, 41.4367658)
"2879","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1906958, 41.4416532)
"2880","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1866691, 41.43724)
"2881","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1910202, 41.4365847)
"2882","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1902843, 41.4368217)
"2883","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.189001, 41.4327344)
"2884","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1871731, 41.4371911)
"2885","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1877372, 41.4370964)
"2886","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1904861, 41.4367146)
"2887","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.186358, 41.437295)
"2888","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1892729, 41.4368331)
"2889","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1932313, 41.4314417)
"2890","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1889343, 41.4368517)
"2891","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1873979, 41.4371124)
"2892","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1857885, 41.4374414)
"2893","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1890902, 41.4368244)
"2894","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1848899, 41.4331147)
"2895","Acacia saligna",19,13,"08","Barcelonès",146.29,c(2.1829803, 41.4222417)
"2896","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1800723, 41.4271226)
"2897","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1798316, 41.4274414)
"2898","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1802976, 41.4270874)
"2899","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1794366, 41.4276047)
"2900","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.179653, 41.4274418)
"2901","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.18017, 41.4271861)
"2902","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1796909, 41.4275502)
"2903","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1797077, 41.4274015)
"2904","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1801249, 41.427082)
"2905","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1820449, 41.4250563)
"2906","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1804192, 41.4269949)
"2907","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1796259, 41.4275989)
"2908","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1912767, 41.4217286)
"2909","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914297, 41.4187352)
"2910","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914151, 41.4190351)
"2911","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1915039, 41.4175521)
"2912","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1864332, 41.4246115)
"2913","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1912761, 41.4216719)
"2914","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1882611, 41.4237064)
"2915","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1865039, 41.4243917)
"2916","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1867298, 41.4214757)
"2917","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1867285, 41.4222612)
"2918","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1912528, 41.422144)
"2919","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914227, 41.4189696)
"2920","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1866283, 41.4237366)
"2921","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1871963, 41.4211649)
"2922","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1871905, 41.4222169)
"2923","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1913084, 41.4210846)
"2924","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.191309, 41.4211311)
"2925","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1867318, 41.4221305)
"2926","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1882536, 41.423897)
"2927","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1912636, 41.4218731)
"2928","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1867296, 41.4216973)
"2929","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1871918, 41.4213414)
"2930","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914189, 41.4190872)
"2931","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1922807, 41.4277278)
"2932","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1883231, 41.4235228)
"2933","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914416, 41.4186249)
"2934","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1871043, 41.4220645)
"2935","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1871922, 41.4232975)
"2936","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914893, 41.4177696)
"2937","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1913692, 41.41997)
"2938","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1866636, 41.4231744)
"2939","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1867298, 41.421411)
"2940","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914318, 41.4186941)
"2941","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914488, 41.4184843)
"2942","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1913856, 41.4197551)
"2943","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.191257, 41.4220386)
"2944","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1912542, 41.422092)
"2945","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1914005, 41.4194025)
"2946","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1912663, 41.4219193)
"2947","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1913699, 41.4199147)
"2948","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1867282, 41.421538)
"2949","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1871796, 41.4236092)
"2950","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1866608, 41.4232443)
"2951","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1912863, 41.4215604)
"2952","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1867251, 41.422006)
"2953","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1913887, 41.4196432)
"2954","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1796773, 41.4099391)
"2955","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1798423, 41.4103185)
"2956","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1795647, 41.4098604)
"2957","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.179177, 41.4095833)
"2958","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1918511, 41.3892673)
"2959","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1921476, 41.3890426)
"2960","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1923305, 41.388844)
"2961","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1921221, 41.388535)
"2962","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1904071, 41.3903006)
"2963","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1916769, 41.3893981)
"2964","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1923388, 41.3887577)
"2965","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1918312, 41.3883168)
"2966","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1916012, 41.3894588)
"2967","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1905391, 41.3902467)
"2968","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1920494, 41.3884804)
"2969","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1900388, 41.390147)
"2970","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1901864, 41.390257)
"2971","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1898, 41.389962)
"2972","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1909236, 41.389954)
"2973","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1776963, 41.404524)
"2974","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1775962, 41.4046022)
"2975","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1778005, 41.4044514)
"2976","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1774909, 41.4046789)
"2977","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1774408, 41.4047165)
"2978","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1778529, 41.4044132)
"2979","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1775424, 41.4046411)
"2980","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1779034, 41.4043758)
"2981","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1533787, 41.3945953)
"2982","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1533929, 41.3947643)
"2983","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1423489, 41.3713012)
"2984","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1324879, 41.3665284)
"2985","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1422881, 41.3711454)
"2986","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1325986, 41.3666111)
"2987","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1324127, 41.3663926)
"2988","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1333168, 41.3671412)
"2989","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1423642, 41.3719877)
"2990","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1325433, 41.3665697)
"2991","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1422877, 41.3710798)
"2992","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1423199, 41.3706933)
"2993","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.132888, 41.3667497)
"2994","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1327087, 41.366619)
"2995","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1423415, 41.3711767)
"2996","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1330673, 41.3668804)
"2997","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1325294, 41.3664883)
"2998","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1423567, 41.3716879)
"2999","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1324698, 41.3664448)
"3000","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1423431, 41.37125)
"3001","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1328282, 41.3667061)
"3002","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1331828, 41.3670374)
"3003","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.133372, 41.3671854)
"3004","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1423527, 41.371407)
"3005","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.133127, 41.3669239)
"3006","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1330711, 41.3669562)
"3007","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1330153, 41.3669157)
"3008","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1422968, 41.3712709)
"3009","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1330075, 41.3668368)
"3010","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1146628, 41.3852951)
"3011","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1131848, 41.3850597)
"3012","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.115417, 41.3856189)
"3013","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1132912, 41.3850999)
"3014","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1157608, 41.3857194)
"3015","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1134262, 41.3851365)
"3016","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1160436, 41.3856217)
"3017","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.116368, 41.3857882)
"3018","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1150176, 41.3855102)
"3019","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1144355, 41.3852209)
"3020","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.116161, 41.3856384)
"3021","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1133477, 41.3850989)
"3022","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1156943, 41.3857061)
"3023","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.114846, 41.3854706)
"3024","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1227391, 41.3891698)
"3025","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1228079, 41.3890174)
"3026","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1228407, 41.3889582)
"3027","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451701, 41.3955574)
"3028","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472279, 41.3967707)
"3029","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.144375, 41.3951843)
"3030","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.144676, 41.3952642)
"3031","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1438245, 41.3948639)
"3032","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1461595, 41.3962341)
"3033","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1446345, 41.3953295)
"3034","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451218, 41.3956071)
"3035","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451034, 41.3955203)
"3036","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1449831, 41.3955325)
"3037","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1471876, 41.3968435)
"3038","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1442049, 41.3950836)
"3039","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1450005, 41.3979834)
"3040","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1461561, 41.3961362)
"3041","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1440166, 41.394881)
"3042","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1462089, 41.3961665)
"3043","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.143497, 41.3969024)
"3044","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1447705, 41.3954094)
"3045","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1458699, 41.396061)
"3046","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.136402, 41.3923443)
"3047","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1493009, 41.3943335)
"3048","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1417827, 41.4000071)
"3049","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1386191, 41.4022107)
"3050","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.142047, 41.3998111)
"3051","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1391676, 41.3970169)
"3052","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1487353, 41.3946113)
"3053","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.139581, 41.3970169)
"3054","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1435321, 41.3986965)
"3055","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1414559, 41.4002484)
"3056","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1488744, 41.3978135)
"3057","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1483165, 41.397486)
"3058","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1418488, 41.3999582)
"3059","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1389303, 41.4019894)
"3060","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1452546, 41.397256)
"3061","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1368422, 41.3926503)
"3062","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1443558, 41.3986551)
"3063","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1408229, 41.4005707)
"3064","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1426596, 41.3992072)
"3065","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1450595, 41.3941873)
"3066","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1448943, 41.3943157)
"3067","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1361443, 41.3970298)
"3068","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1417072, 41.3999102)
"3069","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1514517, 41.3993412)
"3070","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1425333, 41.3973465)
"3071","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1413896, 41.400298)
"3072","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1397867, 41.396926)
"3073","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1493812, 41.3973377)
"3074","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1465892, 41.3962401)
"3075","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1402998, 41.4011155)
"3076","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1340752, 41.3962351)
"3077","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1505872, 41.3988265)
"3078","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1375787, 41.3926543)
"3079","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1462297, 41.3966624)
"3080","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1419809, 41.3998602)
"3081","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1403615, 41.4010694)
"3082","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1435746, 41.3986607)
"3083","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1391027, 41.4020104)
"3084","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1394732, 41.4015657)
"3085","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1480752, 41.4006658)
"3086","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1442993, 41.3979722)
"3087","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1429866, 41.3991168)
"3088","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1446879, 41.3944762)
"3089","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472636, 41.3957288)
"3090","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1384261, 41.4023595)
"3091","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1454444, 41.3976122)
"3092","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1449903, 41.3976034)
"3093","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1425044, 41.396285)
"3094","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1475803, 41.4003501)
"3095","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1490335, 41.3945383)
"3096","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1416033, 41.3999867)
"3097","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1500867, 41.3985299)
"3098","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1377647, 41.392697)
"3099","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1437603, 41.395201)
"3100","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1342778, 41.3962375)
"3101","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1452245, 41.3940589)
"3102","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1480455, 41.4006955)
"3103","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472974, 41.3958504)
"3104","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1472117, 41.3959155)
"3105","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.144192, 41.3980527)
"3106","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1473329, 41.3956733)
"3107","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1492013, 41.3980044)
"3108","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1374764, 41.3968696)
"3109","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1518403, 41.3995734)
"3110","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1386365, 41.402351)
"3111","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.139359, 41.4016712)
"3112","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1482548, 41.3951272)
"3113","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1394844, 41.3970212)
"3114","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1496135, 41.3982512)
"3115","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1437183, 41.3952336)
"3116","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1455606, 41.39702)
"3117","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1451007, 41.3941551)
"3118","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1403614, 41.4032989)
"3119","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1381656, 41.4025561)
"3120","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1404851, 41.4009773)
"3121","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1387372, 41.4022811)
"3122","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1448117, 41.3943798)
"3123","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1492296, 41.3943891)
"3124","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1409877, 41.4004486)
"3125","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1402379, 41.4011615)
"3126","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1485041, 41.4009817)
"3127","Ligustrum lucidum",19,13,"08","Barcelonès",146.29,c(2.1458373, 41.3969619)
